#gene_name	#distance_next_to_gene_after_end	#distance_before_to_gene
PKA1H1_STAND_130010200	4394	4263
PKA1H1_STAND_130010300	1410	4394
PKA1H1_STAND_130010400	8147	1410
PKA1H1_STAND_130010500	2599	8147
PKA1H1_STAND_130010600	2316	2599
PKA1H1_STAND_130010700	12184	2316
PKA1H1_STAND_130010900	2079	12184
PKA1H1_STAND_130011000	1566	2079
PKA1H1_STAND_130011100	1264	1566
PKA1H1_STAND_130011200	696	1264
PKA1H1_STAND_130011300	5417	696
PKA1H1_STAND_130011400	26	5417
PKA1H1_STAND_130011500	20270	26
PKA1H1_STAND_130011700	30	20270
PKA1H1_STAND_130011800	2194	30
PKA1H1_STAND_130011900	463	2194
PKA1H1_STAND_130012000	1035	463
PKA1H1_STAND_130012100	2096	1035
PKA1H1_STAND_130012200	5753	2096
PKA1H1_STAND_130012300	839	5753
PKA1H1_STAND_130012400	17212	839
PKA1H1_STAND_130012700	1505	17212
PKA1H1_STAND_130012800	1416	1505
PKA1H1_STAND_130012900	529	1416
PKA1H1_STAND_130013000	799	529
PKA1H1_STAND_130013100	685	799
PKA1H1_STAND_130013200	746	685
PKA1H1_STAND_130013300	644	746
PKA1H1_STAND_130013400	953	644
PKA1H1_STAND_130013500	13136	953
PKA1H1_STAND_130013700	2343	13136
PKA1H1_STAND_130013800	515	2343
PKA1H1_STAND_130013900	914	515
PKA1H1_STAND_130014000	1010	914
PKA1H1_STAND_130014100	11824	1010
PKA1H1_STAND_130014300	2098	11824
PKA1H1_STAND_130014400	1555	2098
PKA1H1_STAND_130014500	1711	1555
PKA1H1_STAND_130014600	994	1711
PKA1H1_STAND_130014700	4575	994
PKA1H1_STAND_130014800	1958	4575
PKA1H1_STAND_130014900	787	1958
PKA1H1_STAND_130015000	1099	787
PKA1H1_STAND_130015100	38	1099
PKA1H1_STAND_130015200	896	38
PKA1H1_STAND_130015300	1863	896
PKA1H1_STAND_130015400	4839	1863
PKA1H1_STAND_130015500	6357	4839
PKA1H1_STAND_130015700	4125	6357
PKA1H1_STAND_130015800	689	4125
PKA1H1_STAND_130015900	1742	689
PKA1H1_STAND_130016000	884	1742
PKA1H1_STAND_130016100	804	884
PKA1H1_STAND_130016200	2099	804
PKA1H1_STAND_130016300	3119	2099
PKA1H1_STAND_130016400	4625	3119
PKA1H1_STAND_130016500	926	4625
PKA1H1_STAND_130016600	13682	926
PKA1H1_STAND_130016900	1866	13682
PKA1H1_STAND_130017000	10737	1866
PKA1H1_STAND_130017200	2053	10737
PKA1H1_STAND_130017300	1894	2053
PKA1H1_STAND_130017400	4836	1894
PKA1H1_STAND_130017600	2715	4836
PKA1H1_STAND_130017700	6975	2715
PKA1H1_STAND_130017900	19129	6975
PKA1H1_STAND_130018000	3976	19129
PKA1H1_STAND_130018100	7131	3976
PKA1H1_STAND_130018300	1099	7131
PKA1H1_STAND_130018400	907	1099
PKA1H1_STAND_130018500	633	907
PKA1H1_STAND_130018600	1214	633
PKA1H1_STAND_130018700	1109	1214
PKA1H1_STAND_130018800	2100	1109
PKA1H1_STAND_130018900	1196	2100
PKA1H1_STAND_130019000	779	1196
PKA1H1_STAND_130019100	1102	779
PKA1H1_STAND_130019200	1264	1102
PKA1H1_STAND_130019300	1420	1264
PKA1H1_STAND_130019400	3890	1420
PKA1H1_STAND_130019500	1453	3890
PKA1H1_STAND_130019600	8298	1453
PKA1H1_STAND_130019800	2878	8298
PKA1H1_STAND_130019900	857	2878
PKA1H1_STAND_130020000	1793	857
PKA1H1_STAND_130020100	753	1793
PKA1H1_STAND_130020200	1073	753
PKA1H1_STAND_130020300	3895	1073
PKA1H1_STAND_130020400	7046	3895
PKA1H1_STAND_130020600	312	7046
PKA1H1_STAND_130020700	5366	312
PKA1H1_STAND_130020800	1393	5366
PKA1H1_STAND_130020900	4436	1393
PKA1H1_STAND_130021100	1908	4436
PKA1H1_STAND_130021200	785	1908
PKA1H1_STAND_130021300	560	785
PKA1H1_STAND_130021400	210	560
PKA1H1_STAND_130021500	1199	210
PKA1H1_STAND_130021600	171	1199
PKA1H1_STAND_130021700	1996	171
PKA1H1_STAND_130021800	101	1996
PKA1H1_STAND_130021900	2943	101
PKA1H1_STAND_130022000	598	2943
PKA1H1_STAND_130022100	2043	598
PKA1H1_STAND_130022200	630	2043
PKA1H1_STAND_130022300	2351	630
PKA1H1_STAND_130022400	1253	2351
PKA1H1_STAND_130022500	1737	1253
PKA1H1_STAND_130022600	4249	1737
PKA1H1_STAND_130022700	1736	4249
PKA1H1_STAND_130022800	717	1736
PKA1H1_STAND_130022900	1448	717
PKA1H1_STAND_130023000	925	1448
PKA1H1_STAND_130023100	913	925
PKA1H1_STAND_130023200	1930	913
PKA1H1_STAND_130023300	1521	1930
PKA1H1_STAND_130023400	967	1521
PKA1H1_STAND_130023500	1362	967
PKA1H1_STAND_130023600	116	1362
PKA1H1_STAND_130023700	772	116
PKA1H1_STAND_130023800	1509	772
PKA1H1_STAND_130023900	1100	1509
PKA1H1_STAND_130024000	1125	1100
PKA1H1_STAND_130024100	1373	1125
PKA1H1_STAND_130024200	6335	1373
PKA1H1_STAND_130024400	952	6335
PKA1H1_STAND_130024500	678	952
PKA1H1_STAND_130024600	835	678
PKA1H1_STAND_130024700	313	835
PKA1H1_STAND_130024800	1359	313
PKA1H1_STAND_130024900	648	1359
PKA1H1_STAND_130025000	785	648
PKA1H1_STAND_130025100	1052	785
PKA1H1_STAND_130025200	4642	1052
PKA1H1_STAND_130025300	3437	4642
PKA1H1_STAND_130025400	41469	3437
PKA1H1_STAND_130025800	2537	41469
PKA1H1_STAND_130025900	818	2537
PKA1H1_STAND_130026000	2428	818
PKA1H1_STAND_130026100	807	2428
PKA1H1_STAND_130026200	1783	807
PKA1H1_STAND_130026300	3601	1783
PKA1H1_STAND_130026400	594	3601
PKA1H1_STAND_130026500	1327	594
PKA1H1_STAND_130026600	9866	1327
PKA1H1_STAND_130026900	1309	9866
PKA1H1_STAND_130027000	219	1309
PKA1H1_STAND_130027100	17179	219
PKA1H1_STAND_130027400	7550	17179
PKA1H1_STAND_130027700	3956	7550
PKA1H1_STAND_130027900	1319	3956
PKA1H1_STAND_130028000	1841	1319
PKA1H1_STAND_130028100	6006	1841
PKA1H1_STAND_130028300	2939	6006
PKA1H1_STAND_130028400	14401	2939
PKA1H1_STAND_130028700	1198	14401
PKA1H1_STAND_130028800	1674	1198
PKA1H1_STAND_130028900	1075	1674
PKA1H1_STAND_130029000	1126	1075
PKA1H1_STAND_130029100	3617	1126
PKA1H1_STAND_130029200	7388	3617
PKA1H1_STAND_130029300	516	7388
PKA1H1_STAND_130029400	9671	516
PKA1H1_STAND_130029500	6092	9671
PKA1H1_STAND_130029600	2197	6092
PKA1H1_STAND_130029700	5542	2197
PKA1H1_STAND_130029800	3070	5542
PKA1H1_STAND_130029900	2086	3070
PKA1H1_STAND_130030000	2458	2086
PKA1H1_STAND_130030100	2967	2458
PKA1H1_STAND_130030200	4194	2967
PKA1H1_STAND_130030300	18424	4194
PKA1H1_STAND_130030500	4224	18424
PKA1H1_STAND_130030600	641	4224
PKA1H1_STAND_130030700	6611	641
PKA1H1_STAND_130030900	7050	6611
PKA1H1_STAND_130031000	11146	7050
PKA1H1_STAND_130031200	9485	11146
PKA1H1_STAND_130031400	1848	9485
PKA1H1_STAND_130031500	8360	1848
PKA1H1_STAND_130031700	3986	8360
PKA1H1_STAND_130031800	2755	3986
PKA1H1_STAND_130031900	7	2755
PKA1H1_STAND_130032000	2407	7
PKA1H1_STAND_130032100	19619	2407
PKA1H1_STAND_130032400	3886	19619
PKA1H1_STAND_130032600	1984	3886
PKA1H1_STAND_130032700	874	1984
PKA1H1_STAND_130032800	6767	874
PKA1H1_STAND_130033000	5091	6767
PKA1H1_STAND_130033200	1408	5091
PKA1H1_STAND_130033300	2997	1408
PKA1H1_STAND_130033400	1389	2997
PKA1H1_STAND_130033500	685	1389
PKA1H1_STAND_130033600	1103	685
PKA1H1_STAND_130033700	4628	1103
PKA1H1_STAND_130033900	521	4628
PKA1H1_STAND_130034000	1162	521
PKA1H1_STAND_130034100	313	1162
PKA1H1_STAND_130034200	5231	313
PKA1H1_STAND_130034400	373	5231
PKA1H1_STAND_130034500	1136	373
PKA1H1_STAND_130034600	1913	1136
PKA1H1_STAND_130034700	349	1913
PKA1H1_STAND_130034800	1301	349
PKA1H1_STAND_130034900	8720	1301
PKA1H1_STAND_130035100	3006	8720
PKA1H1_STAND_130035200	588	3006
PKA1H1_STAND_130035300	1353	588
PKA1H1_STAND_130035400	4503	1353
PKA1H1_STAND_130035600	1697	4503
PKA1H1_STAND_130035700	455	1697
PKA1H1_STAND_130035800	5908	455
PKA1H1_STAND_130035900	4361	5908
PKA1H1_STAND_130036000	4477	4361
PKA1H1_STAND_130036200	4337	4477
PKA1H1_STAND_130036400	1345	4337
PKA1H1_STAND_130036500	3492	1345
PKA1H1_STAND_130036600	1082	3492
PKA1H1_STAND_130036700	747	1082
PKA1H1_STAND_130036800	2383	747
PKA1H1_STAND_130036900	2372	2383
PKA1H1_STAND_130037000	8475	2372
PKA1H1_STAND_130037100	1893	8475
PKA1H1_STAND_130037200	8404	1893
PKA1H1_STAND_130037400	1338	8404
PKA1H1_STAND_130037500	10620	1338
PKA1H1_STAND_130037700	6116	10620
PKA1H1_STAND_130037900	763	6116
PKA1H1_STAND_130038000	93	763
PKA1H1_STAND_130038100	1324	93
PKA1H1_STAND_130038200	3000	1324
PKA1H1_STAND_130038300	1901	3000
PKA1H1_STAND_130038400	1737	1901
PKA1H1_STAND_130038500	365	1737
PKA1H1_STAND_130038600	902	365
PKA1H1_STAND_130038700	1905	902
PKA1H1_STAND_130038800	843	1905
PKA1H1_STAND_130038900	1824	843
PKA1H1_STAND_130039000	608	1824
PKA1H1_STAND_130039100	5336	608
PKA1H1_STAND_130039200	2704	5336
PKA1H1_STAND_130039300	9514	2704
PKA1H1_STAND_130039500	903	9514
PKA1H1_STAND_130039600	7992	903
PKA1H1_STAND_130039800	419	7992
PKA1H1_STAND_130039900	800	419
PKA1H1_STAND_130040000	1721	800
PKA1H1_STAND_130040100	4060	1721
PKA1H1_STAND_130040200	713	4060
PKA1H1_STAND_130040300	2398	713
PKA1H1_STAND_130040400	812	2398
PKA1H1_STAND_130040500	1274	812
PKA1H1_STAND_130040600	1462	1274
PKA1H1_STAND_130040700	1735	1462
PKA1H1_STAND_130040800	4335	1735
PKA1H1_STAND_130041000	579	4335
PKA1H1_STAND_130041100	530	579
PKA1H1_STAND_130041200	708	530
PKA1H1_STAND_130041300	746	708
PKA1H1_STAND_130041400	193	746
PKA1H1_STAND_130041500	1230	193
PKA1H1_STAND_130041600	3533	1230
PKA1H1_STAND_130041700	3077	3533
PKA1H1_STAND_130041800	1635	3077
PKA1H1_STAND_130041900	1238	1635
PKA1H1_STAND_130042000	513	1238
PKA1H1_STAND_130042100	657	513
PKA1H1_STAND_130042200	4292	657
PKA1H1_STAND_130042300	315	4292
PKA1H1_STAND_130042400	463	315
PKA1H1_STAND_130042500	1369	463
PKA1H1_STAND_130042600	980	1369
PKA1H1_STAND_130042700	5970	980
PKA1H1_STAND_130042800	7777	5970
PKA1H1_STAND_130043100	612	7777
PKA1H1_STAND_130043200	2217	612
PKA1H1_STAND_130043300	1037	2217
PKA1H1_STAND_130043400	3058	1037
PKA1H1_STAND_130043500	1084	3058
PKA1H1_STAND_130043600	2550	1084
PKA1H1_STAND_130043700	7048	2550
PKA1H1_STAND_130043900	1345	7048
PKA1H1_STAND_130044000	2672	1345
PKA1H1_STAND_130044100	1051	2672
PKA1H1_STAND_130044200	491	1051
PKA1H1_STAND_130044300	1433	491
PKA1H1_STAND_130044400	1079	1433
PKA1H1_STAND_130044500	453	1079
PKA1H1_STAND_130044600	2296	453
PKA1H1_STAND_130044700	1450	2296
PKA1H1_STAND_130044800	917	1450
PKA1H1_STAND_130044900	651	917
PKA1H1_STAND_130045000	1665	651
PKA1H1_STAND_130045100	20317	1665
PKA1H1_STAND_130045300	1298	20317
PKA1H1_STAND_130045400	1516	1298
PKA1H1_STAND_130045500	4105	1516
PKA1H1_STAND_130045600	1894	4105
PKA1H1_STAND_130045700	3336	1894
PKA1H1_STAND_130045800	1610	3336
PKA1H1_STAND_130045900	2604	1610
PKA1H1_STAND_130046000	482	2604
PKA1H1_STAND_130046100	501	482
PKA1H1_STAND_130046200	2590	501
PKA1H1_STAND_130046300	1234	2590
PKA1H1_STAND_130046400	2183	1234
PKA1H1_STAND_130046500	239	2183
PKA1H1_STAND_130046600	2029	239
PKA1H1_STAND_130046700	2554	2029
PKA1H1_STAND_130046800	875	2554
PKA1H1_STAND_130046900	1717	875
PKA1H1_STAND_130047000	477	1717
PKA1H1_STAND_130047100	5167	477
PKA1H1_STAND_130047200	2133	5167
PKA1H1_STAND_130047300	1216	2133
PKA1H1_STAND_130047400	1206	1216
PKA1H1_STAND_130047500	4381	1206
PKA1H1_STAND_130047600	4652	4381
PKA1H1_STAND_130047700	5064	4652
PKA1H1_STAND_130047900	517	5064
PKA1H1_STAND_130048000	1364	517
PKA1H1_STAND_130048100	5409	1364
PKA1H1_STAND_130048200	1376	5409
PKA1H1_STAND_130048300	2840	1376
PKA1H1_STAND_130048400	1678	2840
PKA1H1_STAND_130048500	4600	1678
PKA1H1_STAND_130048600	6376	4600
PKA1H1_STAND_130048700	1638	6376
PKA1H1_STAND_130048800	4815	1638
PKA1H1_STAND_130048900	5675	4815
PKA1H1_STAND_130049000	6725	5675
PKA1H1_STAND_130049100	330	6725
PKA1H1_STAND_130049200	1863	330
PKA1H1_STAND_130049300	1638	1863
PKA1H1_STAND_130049400	3762	1638
PKA1H1_STAND_130049600	4271	3762
PKA1H1_STAND_130049800	1882	4271
PKA1H1_STAND_130049900	713	1882
PKA1H1_STAND_130050000	2526	713
PKA1H1_STAND_130050100	1841	2526
PKA1H1_STAND_130050200	2565	1841
PKA1H1_STAND_130050300	564	2565
PKA1H1_STAND_130050400	1083	564
PKA1H1_STAND_130050500	1368	1083
PKA1H1_STAND_130050600	15224	1368
PKA1H1_STAND_130050800	9594	15224
PKA1H1_STAND_130051100	2482	9594
PKA1H1_STAND_130051200	1185	2482
PKA1H1_STAND_130051300	2418	1185
PKA1H1_STAND_130051500	93	2418
PKA1H1_STAND_130051600	1764	93
PKA1H1_STAND_130051700	582	1764
PKA1H1_STAND_130051800	9674	582
PKA1H1_STAND_130052000	238	9674
PKA1H1_STAND_130052100	823	238
PKA1H1_STAND_130052200	2080	823
PKA1H1_STAND_130052300	3138	2080
PKA1H1_STAND_130052400	1382	3138
PKA1H1_STAND_130052500	3206	1382
PKA1H1_STAND_130052600	1409	3206
PKA1H1_STAND_130052700	23145	1409
PKA1H1_STAND_130053000	2461	23145
PKA1H1_STAND_130053100	1972	2461
PKA1H1_STAND_130053200	4886	1972
PKA1H1_STAND_130053300	4428	4886
PKA1H1_STAND_130053400	722	4428
PKA1H1_STAND_130053500	2643	722
PKA1H1_STAND_130053600	2509	2643
PKA1H1_STAND_130053700	4812	2509
PKA1H1_STAND_130053800	1330	4812
PKA1H1_STAND_130053900	2443	1330
PKA1H1_STAND_130054000	480	2443
PKA1H1_STAND_130054100	1129	480
PKA1H1_STAND_130054200	1221	1129
PKA1H1_STAND_130054300	645	1221
PKA1H1_STAND_130054400	13444	645
PKA1H1_STAND_130054500	113	13444
PKA1H1_STAND_130054600	4891	113
PKA1H1_STAND_130054800	2168	4891
PKA1H1_STAND_130054900	1076	2168
PKA1H1_STAND_130055000	9029	1076
PKA1H1_STAND_130055100	1821	9029
PKA1H1_STAND_130055200	3557	1821
PKA1H1_STAND_130055300	4896	3557
PKA1H1_STAND_130055400	24	4896
PKA1H1_STAND_130055500	21	24
PKA1H1_STAND_130055600	1468	21
PKA1H1_STAND_130055700	6299	1468
PKA1H1_STAND_130055900	1239	6299
PKA1H1_STAND_130056000	2127	1239
PKA1H1_STAND_130056100	1263	2127
PKA1H1_STAND_130056200	4267	1263
PKA1H1_STAND_130056300	1353	4267
PKA1H1_STAND_130056400	1124	1353
PKA1H1_STAND_130056500	1850	1124
PKA1H1_STAND_130056600	80	1850
PKA1H1_STAND_130056700	4826	80
PKA1H1_STAND_130056900	4351	4826
PKA1H1_STAND_130057000	6381	4351
PKA1H1_STAND_130057200	13933	6381
PKA1H1_STAND_130057500	2676	13933
PKA1H1_STAND_130057600	502	2676
PKA1H1_STAND_130057700	796	502
PKA1H1_STAND_130057800	3424	796
PKA1H1_STAND_130058000	1188	3424
PKA1H1_STAND_130058100	787	1188
PKA1H1_STAND_130058200	2038	787
PKA1H1_STAND_130058300	2900	2038
PKA1H1_STAND_130058400	2142	2900
PKA1H1_STAND_130058500	1443	2142
PKA1H1_STAND_130058600	3204	1443
PKA1H1_STAND_130058800	1430	3204
PKA1H1_STAND_130058900	1634	1430
PKA1H1_STAND_130059000	2718	1634
PKA1H1_STAND_130059100	1087	2718
PKA1H1_STAND_130059200	1534	1087
PKA1H1_STAND_130059300	7821	1534
PKA1H1_STAND_130059500	880	7821
PKA1H1_STAND_130059600	580	880
PKA1H1_STAND_130059700	221	580
PKA1H1_STAND_130059800	597	221
PKA1H1_STAND_130059900	998	597
PKA1H1_STAND_130060000	11791	998
PKA1H1_STAND_130060200	8373	11791
PKA1H1_STAND_130060400	1804	8373
PKA1H1_STAND_130060500	1421	1804
PKA1H1_STAND_130060600	1603	1421
PKA1H1_STAND_130060700	524	1603
PKA1H1_STAND_130060800	1858	524
PKA1H1_STAND_130060900	1378	1858
PKA1H1_STAND_130061000	606	1378
PKA1H1_STAND_130061100	1674	606
PKA1H1_STAND_130061200	6611	1674
PKA1H1_STAND_130061300	1301	6611
PKA1H1_STAND_130061400	2731	1301
PKA1H1_STAND_130061500	1262	2731
PKA1H1_STAND_130061600	2354	1262
PKA1H1_STAND_130061700	2513	2354
PKA1H1_STAND_130061800	1589	2513
PKA1H1_STAND_130061900	5442	1589
PKA1H1_STAND_130062000	3028	5442
PKA1H1_STAND_130062200	14289	3028
PKA1H1_STAND_130062500	1152	14289
PKA1H1_STAND_130062600	0	1152
PKA1H1_STAND_140005100	1832	0
PKA1H1_STAND_140005200	1997	1832
PKA1H1_STAND_140005300	9395	1997
PKA1H1_STAND_140005500	3671	9395
PKA1H1_STAND_140005600	3509	3671
PKA1H1_STAND_140005700	6409	3509
PKA1H1_STAND_140005800	3357	6409
PKA1H1_STAND_140005900	4067	3357
PKA1H1_STAND_140006000	1300	4067
PKA1H1_STAND_140006100	1539	1300
PKA1H1_STAND_140006200	2556	1539
PKA1H1_STAND_140006300	2837	2556
PKA1H1_STAND_140006400	3421	2837
PKA1H1_STAND_140006500	6319	3421
PKA1H1_STAND_140006700	17555	6319
PKA1H1_STAND_140006900	7306	17555
PKA1H1_STAND_140007100	3347	7306
PKA1H1_STAND_140007200	1150	3347
PKA1H1_STAND_140007300	315	1150
PKA1H1_STAND_140007400	1021	315
PKA1H1_STAND_140007500	1303	1021
PKA1H1_STAND_140007600	1436	1303
PKA1H1_STAND_140007700	4609	1436
PKA1H1_STAND_140007800	5432	4609
PKA1H1_STAND_140007900	1557	5432
PKA1H1_STAND_140008000	30116	1557
PKA1H1_STAND_140008200	582	30116
PKA1H1_STAND_140008300	2346	582
PKA1H1_STAND_140008400	1608	2346
PKA1H1_STAND_140008500	2278	1608
PKA1H1_STAND_140008600	583	2278
PKA1H1_STAND_140008700	1996	583
PKA1H1_STAND_140008800	2384	1996
PKA1H1_STAND_140008900	495	2384
PKA1H1_STAND_140009000	2252	495
PKA1H1_STAND_140009100	3626	2252
PKA1H1_STAND_140009200	2158	3626
PKA1H1_STAND_140009300	988	2158
PKA1H1_STAND_140009400	1355	988
PKA1H1_STAND_140009500	558	1355
PKA1H1_STAND_140009600	5241	558
PKA1H1_STAND_140009800	1140	5241
PKA1H1_STAND_140009900	2389	1140
PKA1H1_STAND_140010000	3349	2389
PKA1H1_STAND_140010200	3260	3349
PKA1H1_STAND_140010300	1094	3260
PKA1H1_STAND_140010400	972	1094
PKA1H1_STAND_140010500	2541	972
PKA1H1_STAND_140010600	517	2541
PKA1H1_STAND_140010700	16542	517
PKA1H1_STAND_140010900	1930	16542
PKA1H1_STAND_140011000	1597	1930
PKA1H1_STAND_140011100	4144	1597
PKA1H1_STAND_140011200	1406	4144
PKA1H1_STAND_140011300	73	1406
PKA1H1_STAND_140011400	4385	73
PKA1H1_STAND_140011600	967	4385
PKA1H1_STAND_140011700	3080	967
PKA1H1_STAND_140011900	1544	3080
PKA1H1_STAND_140012000	2587	1544
PKA1H1_STAND_140012100	909	2587
PKA1H1_STAND_140012200	135	909
PKA1H1_STAND_140012300	6853	135
PKA1H1_STAND_140012500	1429	6853
PKA1H1_STAND_140012600	911	1429
PKA1H1_STAND_140012700	3314	911
PKA1H1_STAND_140012800	1238	3314
PKA1H1_STAND_140012900	13255	1238
PKA1H1_STAND_140013000	1851	13255
PKA1H1_STAND_140013100	829	1851
PKA1H1_STAND_140013200	588	829
PKA1H1_STAND_140013300	3816	588
PKA1H1_STAND_140013400	4464	3816
PKA1H1_STAND_140013500	3013	4464
PKA1H1_STAND_140013600	5329	3013
PKA1H1_STAND_140013700	666	5329
PKA1H1_STAND_140013800	7191	666
PKA1H1_STAND_140014000	1425	7191
PKA1H1_STAND_140014100	1088	1425
PKA1H1_STAND_140014200	305	1088
PKA1H1_STAND_140014300	576	305
PKA1H1_STAND_140014400	1038	576
PKA1H1_STAND_140014500	782	1038
PKA1H1_STAND_140014600	395	782
PKA1H1_STAND_140014700	952	395
PKA1H1_STAND_140014800	1509	952
PKA1H1_STAND_140014900	2332	1509
PKA1H1_STAND_140015000	1384	2332
PKA1H1_STAND_140015100	1384	1384
PKA1H1_STAND_140015200	1963	1384
PKA1H1_STAND_140015300	7104	1963
PKA1H1_STAND_140015500	419	7104
PKA1H1_STAND_140015600	4673	419
PKA1H1_STAND_140015800	1064	4673
PKA1H1_STAND_140015900	1996	1064
PKA1H1_STAND_140016000	1410	1996
PKA1H1_STAND_140016100	3611	1410
PKA1H1_STAND_140016200	12074	3611
PKA1H1_STAND_140016300	15851	12074
PKA1H1_STAND_140016500	4277	15851
PKA1H1_STAND_140016600	2896	4277
PKA1H1_STAND_140016700	2587	2896
PKA1H1_STAND_140016800	886	2587
PKA1H1_STAND_140016900	1094	886
PKA1H1_STAND_140017000	187	1094
PKA1H1_STAND_140017100	5032	187
PKA1H1_STAND_140017300	1519	5032
PKA1H1_STAND_140017400	3399	1519
PKA1H1_STAND_140017500	1845	3399
PKA1H1_STAND_140017600	33	1845
PKA1H1_STAND_140017700	5161	33
PKA1H1_STAND_140017800	1620	5161
PKA1H1_STAND_140017900	12623	1620
PKA1H1_STAND_140018100	608	12623
PKA1H1_STAND_140018200	464	608
PKA1H1_STAND_140018300	1069	464
PKA1H1_STAND_140018400	1301	1069
PKA1H1_STAND_140018500	1504	1301
PKA1H1_STAND_140018600	12798	1504
PKA1H1_STAND_140018800	17215	12798
PKA1H1_STAND_140019200	995	17215
PKA1H1_STAND_140019300	936	995
PKA1H1_STAND_140019400	1196	936
PKA1H1_STAND_140019500	652	1196
PKA1H1_STAND_140019600	3951	652
PKA1H1_STAND_140019700	625	3951
PKA1H1_STAND_140019800	2569	625
PKA1H1_STAND_140019900	2790	2569
PKA1H1_STAND_140020000	1119	2790
PKA1H1_STAND_140020100	102	1119
PKA1H1_STAND_140020200	1634	102
PKA1H1_STAND_140020300	1948	1634
PKA1H1_STAND_140020400	3619	1948
PKA1H1_STAND_140020500	1441	3619
PKA1H1_STAND_140020600	1456	1441
PKA1H1_STAND_140020700	311	1456
PKA1H1_STAND_140020800	3226	311
PKA1H1_STAND_140020900	491	3226
PKA1H1_STAND_140021000	3760	491
PKA1H1_STAND_140021100	1334	3760
PKA1H1_STAND_140021200	550	1334
PKA1H1_STAND_140021300	1328	550
PKA1H1_STAND_140021400	1921	1328
PKA1H1_STAND_140021500	13814	1921
PKA1H1_STAND_140021900	7236	13814
PKA1H1_STAND_140022100	9501	7236
PKA1H1_STAND_140022200	891	9501
PKA1H1_STAND_140022300	3457	891
PKA1H1_STAND_140022500	982	3457
PKA1H1_STAND_140022600	647	982
PKA1H1_STAND_140022700	1793	647
PKA1H1_STAND_140022800	792	1793
PKA1H1_STAND_140022900	1498	792
PKA1H1_STAND_140023000	2371	1498
PKA1H1_STAND_140023100	1260	2371
PKA1H1_STAND_140023200	1835	1260
PKA1H1_STAND_140023300	3881	1835
PKA1H1_STAND_140023400	6509	3881
PKA1H1_STAND_140023600	1218	6509
PKA1H1_STAND_140023700	617	1218
PKA1H1_STAND_140023800	3064	617
PKA1H1_STAND_140023900	2806	3064
PKA1H1_STAND_140024000	2615	2806
PKA1H1_STAND_140024100	5298	2615
PKA1H1_STAND_140024300	10421	5298
PKA1H1_STAND_140024500	1034	10421
PKA1H1_STAND_140024600	2974	1034
PKA1H1_STAND_140024700	829	2974
PKA1H1_STAND_140024800	4425	829
PKA1H1_STAND_140024900	3793	4425
PKA1H1_STAND_140025100	746	3793
PKA1H1_STAND_140025200	1114	746
PKA1H1_STAND_140025300	1168	1114
PKA1H1_STAND_140025400	1736	1168
PKA1H1_STAND_140025500	7227	1736
PKA1H1_STAND_140025700	720	7227
PKA1H1_STAND_140025800	1775	720
PKA1H1_STAND_140025900	12199	1775
PKA1H1_STAND_140026100	10277	12199
PKA1H1_STAND_140026300	8409	10277
PKA1H1_STAND_140026500	1720	8409
PKA1H1_STAND_140026600	636	1720
PKA1H1_STAND_140026700	678	636
PKA1H1_STAND_140026800	715	678
PKA1H1_STAND_140026900	1093	715
PKA1H1_STAND_140027000	2038	1093
PKA1H1_STAND_140027100	6136	2038
PKA1H1_STAND_140027200	3268	6136
PKA1H1_STAND_140027300	1992	3268
PKA1H1_STAND_140027400	6904	1992
PKA1H1_STAND_140027600	24	6904
PKA1H1_STAND_140027700	2046	24
PKA1H1_STAND_140027800	4378	2046
PKA1H1_STAND_140028000	1202	4378
PKA1H1_STAND_140028100	1129	1202
PKA1H1_STAND_140028200	1361	1129
PKA1H1_STAND_140028300	1521	1361
PKA1H1_STAND_140028400	457	1521
PKA1H1_STAND_140028500	6720	457
PKA1H1_STAND_140028700	1138	6720
PKA1H1_STAND_140028800	914	1138
PKA1H1_STAND_140028900	726	914
PKA1H1_STAND_140029000	1336	726
PKA1H1_STAND_140029100	3662	1336
PKA1H1_STAND_140029300	6751	3662
PKA1H1_STAND_140029500	3549	6751
PKA1H1_STAND_140029600	3061	3549
PKA1H1_STAND_140029800	1938	3061
PKA1H1_STAND_140029900	2395	1938
PKA1H1_STAND_140030000	9519	2395
PKA1H1_STAND_140030300	1807	9519
PKA1H1_STAND_140030400	3531	1807
PKA1H1_STAND_140030500	3660	3531
PKA1H1_STAND_140030600	844	3660
PKA1H1_STAND_140030700	1978	844
PKA1H1_STAND_140030800	740	1978
PKA1H1_STAND_140030900	5288	740
PKA1H1_STAND_140031100	1820	5288
PKA1H1_STAND_140031200	6115	1820
PKA1H1_STAND_140031400	1672	6115
PKA1H1_STAND_140031500	3253	1672
PKA1H1_STAND_140031600	13842	3253
PKA1H1_STAND_140031900	2766	13842
PKA1H1_STAND_140032000	1700	2766
PKA1H1_STAND_140032100	4897	1700
PKA1H1_STAND_140032200	514	4897
PKA1H1_STAND_140032300	1717	514
PKA1H1_STAND_140032400	9567	1717
PKA1H1_STAND_140032600	2388	9567
PKA1H1_STAND_140032700	995	2388
PKA1H1_STAND_140032800	96	995
PKA1H1_STAND_140032900	317	96
PKA1H1_STAND_140033000	2846	317
PKA1H1_STAND_140033100	5135	2846
PKA1H1_STAND_140033300	815	5135
PKA1H1_STAND_140033400	3575	815
