#gene_name	#distance_next_to_gene_after_end	#distance_before_to_gene
PKNH_1420500	4436	834
PKNH_1420600	1101	4436
PKNH_1420700	1324	1101
PKNH_1420800	747	1324
PKNH_1420900	1120	747
PKNH_1421000	1173	1120
PKNH_1421100	1738	1173
PKNH_1421200	1470	1738
PKNH_1421300	1562	1470
PKNH_1421400	726	1562
PKNH_1421500	1777	726
PKNH_1421600	307	1777
PKNH_1421700	2776	307
PKNH_1421800	373	2776
PKNH_1421900	1060	373
PKNH_1422000	808	1060
PKNH_1422100	2457	808
PKNH_1422200	1732	2457
PKNH_1422300	638	1732
PKNH_1422400	679	638
PKNH_1422500	715	679
PKNH_1422600	1095	715
PKNH_1422700	2040	1095
PKNH_1422800	6146	2040
PKNH_1422900	3271	6146
PKNH_1423000	1999	3271
PKNH_1423100	2110	1999
PKNH_1423200	894	2110
PKNH_1423300	2032	894
PKNH_1423400	1258	2032
PKNH_1423500	1420	1258
PKNH_1423600	1205	1420
PKNH_1423700	1129	1205
PKNH_1423800	1366	1129
PKNH_1423900	1533	1366
PKNH_1424000	460	1533
PKNH_1424100	916	460
PKNH_1424200	1394	916
PKNH_1424300	1136	1394
PKNH_1424400	918	1136
PKNH_1424500	729	918
PKNH_1424600	1336	729
PKNH_1424700	634	1336
PKNH_1424800	1670	634
PKNH_1424900	1279	1670
PKNH_1425000	2670	1279
PKNH_1425100	3565	2670
PKNH_1425200	1173	3565
PKNH_1425300	867	1173
PKNH_1425400	1943	867
PKNH_1425500	2395	1943
PKNH_1425600	1363	2395
PKNH_1425700	2860	1363
PKNH_1425800	1229	2860
PKNH_1425900	1806	1229
PKNH_1426000	3533	1806
PKNH_1426100	3675	3533
PKNH_1426200	846	3675
PKNH_1426300	1983	846
PKNH_1426400	743	1983
PKNH_1426500	1058	743
PKNH_1426600	428	1058
PKNH_1426700	1819	428
PKNH_1426800	255	1819
PKNH_1426900	3931	255
PKNH_1427000	1673	3931
PKNH_1427100	3259	1673
PKNH_1427200	2825	3259
PKNH_1427300	4568	2825
PKNH_1427400	2630	4568
PKNH_1427500	2766	2630
PKNH_1427600	1704	2766
PKNH_1427700	5283	1704
PKNH_1427800	359	5283
PKNH_1427900	1718	359
PKNH_1428000	2980	1718
PKNH_1428100	3699	2980
PKNH_1428200	2393	3699
PKNH_1428300	996	2393
PKNH_1428400	96	996
PKNH_1428500	317	96
PKNH_1428600	2851	317
PKNH_1428700	164	2851
PKNH_1428800	708	164
PKNH_1428900	819	708
PKNH_1429000	3579	819
PKNH_1429100	946	3579
PKNH_1429200	1474	946
PKNH_1429300	4558	1474
PKNH_1429400	5216	4558
PKNH_1429500	1218	5216
PKNH_1429600	1079	1218
PKNH_1429700	2637	1079
PKNH_1429800	670	2637
PKNH_1429900	817	670
PKNH_1430000	1820	817
PKNH_1430100	4676	1820
PKNH_1430200	445	4676
PKNH_1430300	4570	445
PKNH_1430400	1188	4570
PKNH_1430500	1126	1188
PKNH_1430600	1792	1126
PKNH_1430700	4421	1792
PKNH_1430800	1620	4421
PKNH_1430900	1176	1620
PKNH_1431000	2225	1176
PKNH_1431100	1231	2225
PKNH_1431200	824	1231
PKNH_1431300	957	824
PKNH_1431350	3382	957
PKNH_1431400	959	3382
PKNH_1431500	842	959
PKNH_1431600	6812	842
PKNH_1431700	2613	6812
PKNH_1431800	1351	2613
PKNH_1431900	1823	1351
PKNH_1432000	1686	1823
PKNH_1432100	4031	1686
PKNH_1432200	2476	4031
PKNH_1432300	4480	2476
PKNH_1432400	1281	4480
PKNH_1432500	2326	1281
PKNH_1432600	2200	2326
PKNH_1432700	2047	2200
PKNH_1432800	852	2047
PKNH_1432900	2637	852
PKNH_1433000	1785	2637
PKNH_1433100	1304	1785
PKNH_1433200	1453	1304
PKNH_1433300	2601	1453
PKNH_1433400	1740	2601
PKNH_1433500	1356	1740
PKNH_1433600	573	1356
PKNH_1433700	776	573
PKNH_1433800	169	776
PKNH_1433900	1501	169
PKNH_1434000	364	1501
PKNH_1434100	1254	364
PKNH_1434200	1162	1254
PKNH_1434300	1774	1162
PKNH_1434400	1287	1774
PKNH_1434500	1496	1287
PKNH_1434600	934	1496
PKNH_1434700	609	934
PKNH_1434800	1563	609
PKNH_1434900	1204	1563
PKNH_1435000	662	1204
PKNH_1435100	534	662
PKNH_1435200	830	534
PKNH_1435300	1951	830
PKNH_1435400	1384	1951
PKNH_1435500	798	1384
PKNH_1435600	937	798
PKNH_1435700	1839	937
PKNH_1435800	1934	1839
PKNH_1435900	2226	1934
PKNH_1436000	1315	2226
PKNH_1436100	1710	1315
PKNH_1436200	2560	1710
PKNH_1436300	1055	2560
PKNH_1436400	3629	1055
PKNH_1436500	1220	3629
PKNH_1436600	916	1220
PKNH_1436700	1585	916
PKNH_1436800	1404	1585
PKNH_1436900	562	1404
PKNH_1437000	4467	562
PKNH_1437100	2101	4467
PKNH_1437200	479	2101
PKNH_1437300	931	479
PKNH_1437400	1867	931
PKNH_1437500	2153	1867
PKNH_1437600	1945	2153
PKNH_1437700	738	1945
PKNH_1437800	3010	738
PKNH_1437900	1302	3010
PKNH_1438000	2827	1302
PKNH_1438100	2661	2827
PKNH_1438200	1570	2661
PKNH_1438300	562	1570
PKNH_1438400	1285	562
PKNH_1438500	4733	1285
PKNH_1438600	2850	4733
PKNH_1438700	1125	2850
PKNH_1438800	1974	1125
PKNH_1438900	2044	1974
PKNH_1439000	1851	2044
PKNH_1439100	1482	1851
PKNH_1439200	2827	1482
PKNH_1439300	592	2827
PKNH_1439400	1114	592
PKNH_1439500	595	1114
PKNH_1439600	387	595
PKNH_1439700	1059	387
PKNH_1439800	1623	1059
PKNH_1439900	3016	1623
PKNH_1440000	7326	3016
PKNH_1440100	3656	7326
PKNH_1440200	764	3656
PKNH_1440300	370	764
PKNH_1440400	3231	370
PKNH_1440500	2400	3231
PKNH_1440600	981	2400
PKNH_1440700	923	981
PKNH_1440800	660	923
PKNH_1440900	658	660
PKNH_1441000	1749	658
PKNH_1441100	798	1749
PKNH_1441200	1574	798
PKNH_1441300	1377	1574
PKNH_1441400	6914	1377
PKNH_1441500	1005	6914
PKNH_1441600	13290	1005
PKNH_1441700	3813	13290
PKNH_1441800	1806	3813
PKNH_1441900	946	1806
PKNH_1442000	1108	946
PKNH_1442100	170	1108
PKNH_1442200	1706	170
PKNH_1442300	3667	1706
PKNH_1442400	1027	3667
PKNH_1442500	2032	1027
PKNH_1442600	189	2032
PKNH_1442700	1474	189
PKNH_1442800	1561	1474
PKNH_1442900	1727	1561
PKNH_1443000	552	1727
PKNH_1443100	1307	552
PKNH_1443200	958	1307
PKNH_1443300	3560	958
PKNH_1443400	1940	3560
PKNH_1443500	3487	1940
PKNH_1443600	1881	3487
PKNH_1443700	939	1881
PKNH_1443800	1701	939
PKNH_1443900	1237	1701
PKNH_1444000	1369	1237
PKNH_1444100	597	1369
PKNH_1444200	1115	597
PKNH_1444300	1610	1115
PKNH_1444400	1600	1610
PKNH_1444500	391	1600
PKNH_1444600	1733	391
PKNH_1444700	695	1733
PKNH_1444800	1034	695
PKNH_1444900	159	1034
PKNH_1445000	1337	159
PKNH_1445100	1888	1337
PKNH_1445200	457	1888
PKNH_1445300	1270	457
PKNH_1445400	2891	1270
PKNH_1445500	987	2891
PKNH_1445600	4987	987
PKNH_1445700	884	4987
PKNH_1445800	693	884
PKNH_1445900	571	693
PKNH_1446000	3121	571
PKNH_1446100	1760	3121
PKNH_1446200	1048	1760
PKNH_1446300	2493	1048
PKNH_1446400	1046	2493
PKNH_1446500	2334	1046
PKNH_1446600	819	2334
PKNH_1446700	193	819
PKNH_1446800	1039	193
PKNH_1446900	2986	1039
PKNH_1447000	538	2986
PKNH_1447100	2178	538
PKNH_1447200	1070	2178
PKNH_1447300	656	1070
PKNH_1447400	279	656
PKNH_1447500	657	279
PKNH_1447600	1993	657
PKNH_1447700	2353	1993
PKNH_1447800	602	2353
PKNH_1447900	1312	602
PKNH_1448000	3558	1312
PKNH_1448100	237	3558
PKNH_1448200	1234	237
PKNH_1448300	915	1234
PKNH_1448400	665	915
PKNH_1448500	4608	665
PKNH_1448600	1156	4608
PKNH_1448700	2095	1156
PKNH_1448800	292	2095
PKNH_1448900	640	292
PKNH_1449000	262	640
PKNH_1449100	165	262
PKNH_1449200	1461	165
PKNH_1449300	799	1461
PKNH_1449400	581	799
PKNH_1449500	2248	581
PKNH_1449600	401	2248
PKNH_1449700	1454	401
PKNH_1449800	1025	1454
PKNH_1449900	1317	1025
PKNH_1450000	1332	1317
PKNH_1450100	1909	1332
PKNH_1450200	1227	1909
PKNH_1450300	1370	1227
PKNH_1450400	1549	1370
PKNH_1450500	902	1549
PKNH_1450600	8332	902
PKNH_1450700	1486	8332
PKNH_1450800	2387	1486
PKNH_1450900	1613	2387
PKNH_1451000	2074	1613
PKNH_1451100	1196	2074
PKNH_1451200	12264	1196
PKNH_1451300	1856	12264
PKNH_1451400	165	1856
PKNH_1451500	933	165
PKNH_1451600	2356	933
PKNH_1451700	1178	2356
PKNH_1451800	270	1178
PKNH_1451900	1782	270
PKNH_1452000	745	1782
PKNH_1452100	947	745
PKNH_1452200	62	947
PKNH_1452300	229	62
PKNH_1452400	744	229
PKNH_1452500	637	744
PKNH_1452550	390	637
PKNH_1452600	542	390
PKNH_1452700	5439	542
PKNH_1452800	565	5439
PKNH_1452900	1876	565
PKNH_1453000	511	1876
PKNH_1453100	16	511
PKNH_1453200	1623	16
PKNH_1453300	732	1623
PKNH_1453400	1284	732
PKNH_1453500	1581	1284
PKNH_1453600	291	1581
PKNH_1453700	1113	291
PKNH_1453800	900	1113
PKNH_1453900	624	900
PKNH_1454000	623	624
PKNH_1454100	2335	623
PKNH_1454200	1270	2335
PKNH_1454300	894	1270
PKNH_1454400	704	894
PKNH_1454500	3582	704
PKNH_1454600	2064	3582
PKNH_1454700	3707	2064
PKNH_1454800	18138	3707
PKNH_1454900	3126	18138
PKNH_1455000	657	3126
PKNH_1455100	1465	657
PKNH_1455200	1040	1465
PKNH_1455300	1491	1040
PKNH_1455400	596	1491
PKNH_1455500	940	596
PKNH_1455600	1224	940
PKNH_1455700	2076	1224
PKNH_1455800	1783	2076
PKNH_1455900	1850	1783
PKNH_1456000	1010	1850
PKNH_1456100	541	1010
PKNH_1456200	1972	541
PKNH_1456300	1043	1972
PKNH_1456350	509	1043
PKNH_1456400	838	509
PKNH_1456500	240	838
PKNH_1456600	2135	240
PKNH_1456700	504	2135
PKNH_1456800	1317	504
PKNH_1456900	334	1317
PKNH_1457000	1114	334
PKNH_1457100	1373	1114
PKNH_1457200	2709	1373
PKNH_1457300	1074	2709
PKNH_1457400	2479	1074
PKNH_1457500	1599	2479
PKNH_1457600	2155	1599
PKNH_1457700	1545	2155
PKNH_1457800	1012	1545
PKNH_1457900	2061	1012
PKNH_1458000	1440	2061
PKNH_1458100	278	1440
PKNH_1458200	1274	278
PKNH_1458300	844	1274
PKNH_1458400	3778	844
PKNH_1458500	3139	3778
PKNH_1458600	3215	3139
PKNH_1458700	4088	3215
PKNH_1458800	2419	4088
PKNH_1458900	6138	2419
PKNH_1459000	2368	6138
PKNH_1459100	815	2368
PKNH_1459200	3773	815
PKNH_1459300	4480	3773
PKNH_1459400	1087	4480
PKNH_1459500	1252	1087
PKNH_1459600	402	1252
PKNH_1459700	1400	402
PKNH_1459800	3105	1400
PKNH_1459900	857	3105
PKNH_1460000	1434	857
PKNH_1460100	596	1434
PKNH_1460200	1116	596
PKNH_1460300	1339	1116
PKNH_1460400	1577	1339
PKNH_1460500	7024	1577
PKNH_1460600	1162	7024
PKNH_1460700	4127	1162
PKNH_1460800	9092	4127
PKNH_1460900	3985	9092
PKNH_1461000	537	3985
PKNH_1461100	1905	537
PKNH_1461200	1003	1905
PKNH_1461300	1535	1003
PKNH_1461400	278	1535
PKNH_1461500	634	278
PKNH_1461600	1508	634
PKNH_1461700	684	1508
PKNH_1461800	423	684
PKNH_1461900	1319	423
PKNH_1462000	898	1319
PKNH_1462100	1676	898
PKNH_1462200	2026	1676
PKNH_1462300	120	2026
PKNH_1462400	1184	120
PKNH_1462500	745	1184
PKNH_1462600	2475	745
PKNH_1462700	606	2475
PKNH_1462800	3764	606
PKNH_1462900	2234	3764
PKNH_1463000	740	2234
PKNH_1463100	1980	740
PKNH_1463200	1719	1980
PKNH_1463300	1365	1719
PKNH_1463400	658	1365
PKNH_1463500	1925	658
PKNH_1463550	2562	1925
PKNH_1463600	343	2562
PKNH_1463700	5526	343
PKNH_1463800	2696	5526
PKNH_1463900	218	2696
PKNH_1464000	1226	218
PKNH_1464100	1188	1226
PKNH_1464200	9097	1188
PKNH_1464300	2647	9097
PKNH_1464400	283	2647
PKNH_1464500	1272	283
PKNH_1464600	7	1272
PKNH_1464700	2467	7
PKNH_1464800	507	2467
PKNH_1464900	555	507
PKNH_1465000	905	555
PKNH_1465100	1244	905
PKNH_1465200	432	1244
PKNH_1465300	3948	432
PKNH_1465400	1858	3948
PKNH_1465500	425	1858
PKNH_1465600	1496	425
PKNH_1465700	3353	1496
PKNH_1465800	1320	3353
PKNH_1465900	1529	1320
PKNH_1466000	2781	1529
PKNH_1466100	1162	2781
PKNH_1466200	1108	1162
PKNH_1466300	973	1108
PKNH_1466400	1248	973
PKNH_1466500	1277	1248
PKNH_1466600	1847	1277
PKNH_1466700	752	1847
PKNH_1466800	270	752
PKNH_1466900	687	270
PKNH_1467000	548	687
PKNH_1467100	4807	548
PKNH_1467200	287	4807
PKNH_1467300	377	287
PKNH_1467400	2073	377
PKNH_1467500	1631	2073
PKNH_1467600	728	1631
PKNH_1467700	681	728
PKNH_1467800	1100	681
PKNH_1467900	931	1100
PKNH_1468000	1769	931
PKNH_1468100	1315	1769
PKNH_1468200	4276	1315
PKNH_1468300	4891	4276
PKNH_1468400	1604	4891
PKNH_1468500	547	1604
PKNH_1468600	1634	547
PKNH_1468700	1435	1634
PKNH_1468800	718	1435
PKNH_1468900	2698	718
PKNH_1469000	667	2698
PKNH_1469100	668	667
PKNH_1469200	543	668
PKNH_1469300	2079	543
PKNH_1469400	4222	2079
PKNH_1469500	2142	4222
PKNH_1469600	1183	2142
PKNH_1469700	3112	1183
PKNH_1469800	3332	3112
PKNH_1469900	1052	3332
PKNH_1470000	587	1052
PKNH_1470100	3707	587
PKNH_1470200	1905	3707
PKNH_1470300	1204	1905
PKNH_1470400	1064	1204
PKNH_1470500	936	1064
PKNH_1470600	2304	936
PKNH_1470700	1712	2304
PKNH_1470800	272	1712
PKNH_1470900	1324	272
PKNH_1471000	2099	1324
PKNH_1471100	1342	2099
PKNH_1471200	1158	1342
PKNH_1471300	1229	1158
PKNH_1471400	1625	1229
PKNH_1471500	2173	1625
PKNH_1471600	899	2173
PKNH_1471700	1121	899
PKNH_1471800	1841	1121
PKNH_1471900	2149	1841
PKNH_1472000	1199	2149
PKNH_1472100	4469	1199
PKNH_1472200	6184	4469
PKNH_1472300	1044	6184
PKNH_1472400	2733	1044
PKNH_1472500	2731	2733
PKNH_1472600	3409	2731
PKNH_1472700	3012	3409
PKNH_1472800	2620	3012
PKNH_1472900	2152	2620
PKNH_1473000	3295	2152
PKNH_1473100	8155	3295
PKNH_1473200	2782	8155
PKNH_1473300	897	2782
PKNH_1473400	0	897
PKNH_API00100	151	0
PKNH_API00200	42	151
PKNH_API00300	33	42
PKNH_API00400	19	33
PKNH_API00500	11	19
PKNH_API00600	4	11
PKNH_API00700	23	4
PKNH_API00800	9	23
PKNH_API00900	49	9
PKNH_API01000	20	49
PKNH_API01100	27	20
PKNH_API01200	12	27
PKNH_API01300	21	12
PKNH_API01400	251	21
PKNH_API01500	13	251
PKNH_API01600	8	13
PKNH_API01700	6	8
PKNH_API01800	10	6
PKNH_API01900	15	10
PKNH_API02000	13	15
PKNH_API02100	29	13
PKNH_API02200	8	29
PKNH_API02300	-3	8
PKNH_API02400	15	-3
PKNH_API02500	4	15
PKNH_API02600	18	4
PKNH_API02700	10	18
PKNH_API02800	-3	10
PKNH_API02900	3	-3
PKNH_API03000	22	3
PKNH_API03100	-3	22
PKNH_API03200	6	-3
PKNH_API03300	-3	6
PKNH_API03400	-3	-3
PKNH_API03500	-6	-3
PKNH_API03600	18	-6
PKNH_API03700	74	18
PKNH_API03800	7	74
PKNH_API03900	-23	7
PKNH_API04000	20	-23
PKNH_API04100	10	20
PKNH_API04200	13	10
PKNH_API04300	36	13
PKNH_API04400	7	36
PKNH_API04500	4	7
PKNH_API04600	28	4
PKNH_API04700	10	28
PKNH_API04800	26	10
PKNH_API04900	-13	26
PKNH_API05000	14	-13
PKNH_API05100	10	14
PKNH_API05200	4	10
PKNH_API05300	8	4
PKNH_API05400	22	8
PKNH_API05500	-3	22
PKNH_API05600	27	-3
PKNH_API05700	0	27
PKNH_MIT00100	1	0
PKNH_MIT00200	1	1
PKNH_MIT00300	1	1
PKNH_MIT00400	41	1
PKNH_MIT00500	58	41
PKNH_MIT00600	1	58
PKNH_MIT00700	1	1
PKNH_MIT00800	1	1
PKNH_MIT00900	1	1
PKNH_MIT01000	8	1
PKNH_MIT01100	-5	8
PKNH_MIT01200	24	-5
PKNH_MIT01300	10	24
PKNH_MIT01400	29	10
PKNH_MIT01500	1	29
PKNH_MIT01600	6	1
PKNH_MIT01700	199	6
PKNH_MIT01800	19	199
PKNH_MIT01900	-28	19
PKNH_MIT02000	6	-28
PKNH_MIT02100	20	6
PKNH_MIT02200	5	20
PKNH_MIT02300	22	5
PKNH_MIT02400	21	22
PKNH_MIT02500	9	21
PKNH_MIT02600	1	9
PKNH_MIT02700	1	1
PKNH_MIT02800	1	1
PKNH_MIT02900	1	1
PKNH_MIT03000	1	1
PKNH_MIT03100	1	1
PKNH_MIT03200	1	1
PKNH_MIT03300	-1	1
PKNH_MIT03400	1	-1
PKNH_MIT03500	1	1
PKNH_MIT03600	0	1
PKNH_MIT03700	0	0
